지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
세종,2024.10.22,세종태양광,0.327,0.1592,16.6,12.2,1.1,95.5,0,2.74
세종,2024.10.23,세종태양광,0.327,0.7724,13.8,1.3,2.1,76,2.1,10.32
세종,2024.10.24,세종태양광,0.327,1.2434,11.6,,1.1,78.5,9.1,15.46
세종,2024.10.25,세종태양광,0.327,1.0662,13.9,,0.9,78.5,7.5,13.52
세종,2024.10.26,세종태양광,0.327,1.2202,16.6,,1.1,76.6,9.2,15.35
세종,2024.10.27,세종태양광,0.327,0.235,15.2,0.5,0.8,86.5,0.1,5.54
세종,2024.10.28,세종태양광,0.327,0.5154,14.7,,1.5,81.5,0.2,5.86
세종,2024.10.29,세종태양광,0.327,0.5572,14.8,0,1.5,71.3,2.3,8.39
세종,2024.10.30,세종태양광,0.327,1.0988,14.5,,0.8,79,8.7,13.81
세종,2024.10.31,세종태양광,0.327,1.103,14.4,,0.6,78.4,8.1,14.11
세종,2024.11.1,세종태양광,0.327,0.1318,13.3,2.6,1.2,89.3,0,2.46
세종,2024.11.2,세종태양광,0.327,0.9398,17.1,0,1.3,76,6.1,12.34
세종,2024.11.3,세종태양광,0.327,1.0312,16.1,,0.9,79.3,7.6,12.73
세종,2024.11.4,세종태양광,0.327,0.8188,14.1,0.5,1.9,73.1,5.2,10.47
세종,2024.11.5,세종태양광,0.327,1.1494,9.5,,1.6,59.8,7.3,13.4
세종,2024.11.6,세종태양광,0.327,1.2934,7.2,,1.3,59,8.7,14.24
세종,2024.11.7,세종태양광,0.327,1.274,7.5,,0.6,69.6,8.7,14.1
세종,2024.11.8,세종태양광,0.327,1.0818,10.1,,0.5,74.9,7.5,11.93
세종,2024.11.9,세종태양광,0.327,1.0546,12.4,,0.6,77.5,7.4,11.96
세종,2024.11.10,세종태양광,0.327,0.808,13.4,,0.7,76.8,5.4,10.18
세종,2024.11.11,세종태양광,0.327,1.1128,13.2,,0.6,75.6,8.5,12.24
세종,2024.11.12,세종태양광,0.327,1.099,13.2,,1.1,71.6,8,12.52
세종,2024.11.13,세종태양광,0.327,1.0522,12.9,,0.7,75.8,6.8,11.48
세종,2024.11.14,세종태양광,0.327,0.5248,14,0.3,0.6,78.8,1.6,6.64
세종,2024.11.15,세종태양광,0.327,0.8164,14.8,3.9,1.3,78.8,4.8,9.33
세종,2024.11.16,세종태양광,0.327,1.0588,16.7,0.7,0.9,74.5,7.6,11.41
세종,2024.11.17,세종태양광,0.327,0.3186,8.8,0,2.5,53.8,0,4.23
세종,2024.11.18,세종태양광,0.327,1.2696,2.9,,2.2,34,8.1,13.14
세종,2024.11.19,세종태양광,0.327,0.917,5,,0.8,62.5,6.3,10.41
세종,2024.11.20,세종태양광,0.327,0.6566,6.3,0,0.6,71.5,3.9,7.76
세종,2024.11.21,세종태양광,0.327,0.529,9.1,0,0.9,78.1,2.9,6.06
세종,2024.11.22,세종태양광,0.327,1.1278,7.4,,1.7,54.1,8,12.05
세종,2024.11.23,세종태양광,0.327,1.0076,4.9,,0.7,64.9,7.5,10.9
세종,2024.11.24,세종태양광,0.327,1.1,6.4,,0.5,68.8,8,11.53
세종,2024.11.25,세종태양광,0.327,0.9432,9.6,0.1,1.6,67.5,7.1,10.27
세종,2024.11.26,세종태양광,0.327,0.6064,7.5,24.6,2.2,76.3,2.7,7.15
세종,2024.11.27,세종태양광,0.327,0.3326,1.9,6,2.1,82.4,0.7,3.66
세종,2024.11.28,세종태양광,0.327,0.42,2.9,3.8,1.6,87,2.2,5.13
세종,2024.11.29,세종태양광,0.327,0.6362,2.1,0.6,1.3,79.6,4,7.15
세종,2024.11.30,세종태양광,0.327,0.5386,4.3,,1.2,83.6,2.7,6.06
여수,2023.1.1,여수엑스포태양광,2.218,7.48176,4.3,,5.1,49,8.7,10.45
여수,2023.1.2,여수엑스포태양광,2.218,9.9324,1.7,,8.2,27,9,12.35
여수,2023.1.3,여수엑스포태양광,2.218,10.4652,1.1,,8.5,43,8.9,12.79
여수,2023.1.4,여수엑스포태양광,2.218,8.54496,2.8,,4.6,48,8.5,11.23
여수,2023.1.5,여수엑스포태양광,2.218,5.17272,4.4,,2.9,60.9,6.1,8.76
여수,2023.1.6,여수엑스포태양광,2.218,7.308,5.4,3.4,2,66.3,7.5,10.87
여수,2023.1.7,여수엑스포태양광,2.218,7.35144,5.2,0.1,6.3,51,6.9,10.33
여수,2023.1.8,여수엑스포태양광,2.218,8.72448,4.6,,3,59.6,8.4,11.57
여수,2023.1.9,여수엑스포태양광,2.218,5.22072,7.3,,3.4,66.3,6.4,9.91
여수,2023.1.10,여수엑스포태양광,2.218,9.828,6.6,,3,59.1,8.5,12.46
여수,2023.1.11,여수엑스포태양광,2.218,8.87328,7.3,,2.2,73,8.9,11.88
여수,2023.1.12,여수엑스포태양광,2.218,7.48104,9.4,4.7,2.2,75.1,5.7,10.58
여수,2023.1.13,여수엑스포태양광,2.218,2.92824,14.7,58.3,3.8,91.1,1.6,5.16
여수,2023.1.14,여수엑스포태양광,2.218,0.26904,10.7,9.2,1.9,92.6,0,1.3
여수,2023.1.15,여수엑스포태양광,2.218,1.42248,3.5,0.5,7.1,76.1,0.9,3.14
여수,2023.1.16,여수엑스포태양광,2.218,11.03832,-0.2,,8.3,48.8,9,13.89
여수,2023.1.17,여수엑스포태양광,2.218,10.02576,0.3,,4.8,45,8.8,13.26
여수,2023.1.18,여수엑스포태양광,2.218,7.38504,2.3,,3.4,57.1,7.6,11.39
여수,2023.1.19,여수엑스포태양광,2.218,9.81336,2.8,,2.9,55.1,8.7,12.93
여수,2023.1.20,여수엑스포태양광,2.218,9.22608,2.2,,6.2,48.9,8.9,12.97
여수,2023.1.21,여수엑스포태양광,2.218,10.85784,0,,3.1,45.3,8.9,13.89
여수,2023.1.22,여수엑스포태양광,2.218,1.05168,3,,5,45.6,0,2.74
여수,2023.1.23,여수엑스포태양광,2.218,8.76432,4.9,,4.6,55,6.5,12.14
여수,2023.1.24,여수엑스포태양광,2.218,10.92624,-6.4,0,8.9,41.1,8.5,14.09
여수,2023.1.25,여수엑스포태양광,2.218,11.85456,-6.2,,4.6,29.1,8.9,15.06
여수,2023.1.26,여수엑스포태양광,2.218,6.10272,0.7,,2.5,55.8,4.3,10.11
여수,2023.1.27,여수엑스포태양광,2.218,10.98696,-1.4,,6.4,42.9,8.9,14.28
여수,2023.1.28,여수엑스포태양광,2.218,9.17784,-2.1,,5,48,7.5,13.91
여수,2023.1.29,여수엑스포태양광,2.218,10.91952,2.2,,4.2,56,8.9,14.61
여수,2023.1.30,여수엑스포태양광,2.218,11.59296,2.8,,6.4,31.4,9.1,15.33
여수,2023.1.31,여수엑스포태양광,2.218,10.912,3.9,,2,54.9,9,14.83
여수,2023.2.1,여수엑스포태양광,2.218,8.697,6.5,,5.5,53,7.8,13.34
여수,2023.2.2,여수엑스포태양광,2.218,8.302,3,,3.1,37.1,7.1,12.74
여수,2023.2.3,여수엑스포태양광,2.218,8.65,3.8,,3.9,32.5,7.5,12.79
여수,2023.2.4,여수엑스포태양광,2.218,10.764,3.3,,6.4,37.3,9.2,15.18
여수,2023.2.5,여수엑스포태양광,2.218,10.946,3.5,,1.8,51.4,9.4,15.46
여수,2023.2.6,여수엑스포태양광,2.218,4.50288,5.3,,2.3,40.5,3.2,8.1
여수,2023.2.7,여수엑스포태양광,2.218,8.91648,8.3,,3.4,47.4,7.6,13.75
여수,2023.2.8,여수엑스포태양광,2.218,10.47024,7.8,,4.2,38.8,9.1,15.62
여수,2023.2.9,여수엑스포태양광,2.218,5.30088,,10,6.5,,3.1,9.18
여수,2023.2.10,여수엑스포태양광,2.218,9.48768,6,21,5.7,74.1,7,14.01
여수,2023.2.11,여수엑스포태양광,2.218,3.31296,5.9,,2.6,70,0.3,6.95
여수,2023.2.12,여수엑스포태양광,2.218,3.96936,6.5,1.1,3.9,72,2.2,7.52
여수,2023.2.13,여수엑스포태양광,2.218,2.55192,7.5,0.1,4.4,73,0.6,5.69
여수,2023.2.14,여수엑스포태양광,2.218,8.94888,6.5,,3.3,59,9.2,14.94
여수,2023.2.15,여수엑스포태양광,2.218,3.7212,4.8,,5.3,62.8,0.1,8.53
여수,2023.2.16,여수엑스포태양광,2.218,4.14312,5.4,,3.1,67.9,2,8.52
여수,2023.2.17,여수엑스포태양광,2.218,2.77272,5.7,1,1.8,71.5,0,6.09
여수,2023.2.18,여수엑스포태양광,2.218,0.8388,7.7,0.5,2.6,88.4,0,2.43
여수,2023.2.19,여수엑스포태양광,2.218,8.69016,7,0.5,7.3,56.6,7.2,14.53
여수,2023.2.20,여수엑스포태양광,2.218,11.67336,3,,7,40,10.1,17.46
여수,2023.2.21,여수엑스포태양광,2.218,12.12144,1.1,,3.9,38.8,10.6,18.15
여수,2023.2.22,여수엑스포태양광,2.218,10.01472,5.9,0.4,3.8,56.4,7.7,16.35
여수,2023.2.23,여수엑스포태양광,2.218,10.75464,7,2.1,2.8,67.1,8.3,17.18
여수,2023.2.24,여수엑스포태양광,2.218,8.95992,8.4,,4.8,36.8,9.1,16.12
여수,2023.2.25,여수엑스포태양광,2.218,12.85464,3.3,,8.3,36.9,10.8,19.89
여수,2023.2.26,여수엑스포태양광,2.218,12.47688,3.9,,2.9,41.4,10.7,19.63
여수,2023.2.27,여수엑스포태양광,2.218,12.48984,6.2,,2.5,56,10.7,20
여수,2023.2.28,여수엑스포태양광,2.218,12.41544,8.9,,3.4,62.8,10.7,19.77
여수,2023.3.1,여수엑스포태양광,2.218,4.3488,9,0.2,3.8,58.5,2.3,8.72
여수,2023.3.2,여수엑스포태양광,2.218,13.0332,4.9,,6.1,28.8,10.7,20.66
여수,2023.3.3,여수엑스포태양광,2.218,12.10128,6.1,,2.9,40,9.4,19.71
여수,2023.3.4,여수엑스포태양광,2.218,7.932,9.2,,1.8,47.5,8.1,15.37
여수,2023.3.5,여수엑스포태양광,2.218,9.9144,9.4,,2.2,60.1,9.9,17.32
여수,2023.3.6,여수엑스포태양광,2.218,11.60448,9.9,,3.2,65.3,10.4,19.85
여수,2023.3.7,여수엑스포태양광,2.218,9.76704,11.6,,3,65.9,9.6,17.9
여수,2023.3.8,여수엑스포태양광,2.218,10.28592,13.1,,2.6,66.9,10.4,18.15
여수,2023.3.9,여수엑스포태양광,2.218,8.67672,14.7,0.7,2.5,76.3,8.5,16.29
여수,2023.3.10,여수엑스포태양광,2.218,9.42672,12.7,,1.9,76.8,9.9,18.81
여수,2023.3.11,여수엑스포태양광,2.218,6.69624,12.3,,1.5,88,3.9,13.17
여수,2023.3.12,여수엑스포태양광,2.218,2.25768,9,5.7,5.6,76.4,0.1,6
여수,2023.3.13,여수엑스포태양광,2.218,12.40344,5.3,,4.9,37.5,10.9,22.5
여수,2023.3.14,여수엑스포태양광,2.218,12.60432,9,,2.4,56.1,10.9,22.02
여수,2023.3.15,여수엑스포태양광,2.218,11.05128,13.5,,2.6,71.3,9.3,20.24
여수,2023.3.16,여수엑스포태양광,2.218,11.23848,11.5,,3.4,49,9.2,19.96
여수,2023.3.17,여수엑스포태양광,2.218,4.32312,10.2,,3.6,52.6,2.1,8.97
여수,2023.3.18,여수엑스포태양광,2.218,8.78736,11.4,,3.7,49.5,6.5,17.22
여수,2023.3.19,여수엑스포태양광,2.218,11.82864,10.4,,3.8,49.6,10.4,21.81
여수,2023.3.20,여수엑스포태양광,2.218,10.20144,11.3,,2.4,61,8.1,19.17
여수,2023.3.21,여수엑스포태양광,2.218,3.75528,13.4,,3,65.9,0.2,8.87
여수,2023.3.22,여수엑스포태양광,2.218,2.802,14.8,3.8,4.8,83.9,0.1,7.01
여수,2023.3.23,여수엑스포태양광,2.218,1.71168,15.7,23.9,2.6,92.5,0,4.13
여수,2023.3.24,여수엑스포태양광,2.218,0.72504,12.3,13.2,1.7,91.4,0,2.35
여수,2023.3.25,여수엑스포태양광,2.218,8.59632,11,0.9,4.1,74.5,5.6,16.87
여수,2023.3.26,여수엑스포태양광,2.218,9.40248,11.7,0.3,3.6,61.9,7.3,19.28
여수,2023.3.27,여수엑스포태양광,2.218,12.92544,10.6,,4.4,33,10.4,24.31
여수,2023.3.28,여수엑스포태양광,2.218,11.80872,11.6,,2.6,52.8,9.8,22.54
여수,2023.3.29,여수엑스포태양광,2.218,11.4336,12.6,,1.8,61.3,10.4,22.22
여수,2023.3.30,여수엑스포태양광,2.218,8.9316,13.8,,2.1,56.4,7.3,18.69
여수,2023.3.31,여수엑스포태양광,2.218,12.05376,16,,2.3,40.9,10.4,24.06
여수,2023.4.1,여수엑스포태양광,2.218,11.23176,15.9,,3.5,47.4,10.2,22.38
여수,2023.4.2,여수엑스포태양광,2.218,12.62112,15.8,,5.5,44.4,11.1,24.79
여수,2023.4.3,여수엑스포태양광,2.218,12.65592,14.6,,6,50.9,11.1,25.09
여수,2023.4.4,여수엑스포태양광,2.218,5.6064,14.5,4.7,4.2,71.6,2,12.79
여수,2023.4.5,여수엑스포태양광,2.218,0.40776,14.4,46.4,6.1,89.3,0,1.67
여수,2023.4.6,여수엑스포태양광,2.218,3.50352,11.3,3.9,4.6,77.9,0.4,8.56
여수,2023.4.7,여수엑스포태양광,2.218,11.28288,11.4,0.8,6.4,53.4,7.9,20.85
여수,2023.4.8,여수엑스포태양광,2.218,13.12416,9.8,,6.2,35,10.6,24.06
여수,2023.4.9,여수엑스포태양광,2.218,13.12368,12.3,,4.1,42.5,11.5,26.42
여수,2023.4.10,여수엑스포태양광,2.218,12.1524,13.1,,3.1,57.5,11.2,24.6
여수,2023.4.11,여수엑스포태양광,2.218,5.61408,16,0,4.1,78.8,3.5,12.54
여수,2023.4.12,여수엑스포태양광,2.218,12.64848,15,,4.9,23,11.2,26.55
여수,2023.4.13,여수엑스포태양광,2.218,11.88528,14.1,,3.1,42,10.3,24.64
여수,2023.4.14,여수엑스포태양광,2.218,1.79712,13.5,8.4,2.5,83.5,0,4.66
여수,2023.4.15,여수엑스포태양광,2.218,4.40304,14.7,0.5,3.7,72.9,0.9,10.06
여수,2023.4.16,여수엑스포태양광,2.218,7.39248,13,0,3.6,62.5,4.5,16.81
여수,2023.4.17,여수엑스포태양광,2.218,12.07464,13.5,,2.8,59.1,11.3,25.47
여수,2023.4.18,여수엑스포태양광,2.218,2.598,17,,4,85.5,0.3,6.55
여수,2023.4.19,여수엑스포태양광,2.218,0.99792,16.6,0.8,1.6,93.9,0,3.01
여수,2023.4.20,여수엑스포태양광,2.218,11.70096,18.7,,2.3,76.5,11.6,25.54
여수,2023.4.21,여수엑스포태양광,2.218,9.4308,18.1,,2.8,64,8,21.09
여수,2023.4.22,여수엑스포태양광,2.218,11.34264,14.8,,5.8,43,11,24.59
여수,2023.4.23,여수엑스포태양광,2.218,4.902,13.9,,4.8,49.6,1.7,11.36
여수,2023.4.24,여수엑스포태양광,2.218,3.336,13.4,0.1,5.1,55,0,7.5
여수,2023.4.25,여수엑스포태양광,2.218,0.91224,10.4,8.1,4.7,79.6,0,2.61
여수,2023.4.26,여수엑스포태양광,2.218,12.48552,12.4,,5.7,56.3,11.8,26.56
여수,2023.4.27,여수엑스포태양광,2.218,12.46992,13.8,,2.9,70.3,11.4,27.33
여수,2023.4.28,여수엑스포태양광,2.218,9.49392,15.9,0.2,1.9,79.1,6.8,20.63
여수,2023.4.29,여수엑스포태양광,2.218,1.31088,15.8,10.2,5.4,87.4,0,4.14
여수,2023.4.30,여수엑스포태양광,2.218,12.73296,14.8,,6.2,52.5,12.5,28.15
여수,2023.5.1,여수엑스포태양광,2.218,12.6624,16.2,,3.9,52.1,12.3,28.36
여수,2023.5.2,여수엑스포태양광,2.218,11.7744,16.3,,2,57.3,10.2,26.72
여수,2023.5.3,여수엑스포태양광,2.218,4.13088,16.2,0.5,1.8,75.4,1.1,9.75
여수,2023.5.4,여수엑스포태양광,2.218,0.33216,16.1,66.5,3.1,88.9,0,1.6
여수,2023.5.5,여수엑스포태양광,2.218,0.01944,20,152,9.7,93.6,0,1.05
여수,2023.5.6,여수엑스포태양광,2.218,1.22688,15.5,2.2,5.4,94.1,0,3.38
여수,2023.5.7,여수엑스포태양광,2.218,1.758,11.9,5,8.3,79.6,0,4.58
여수,2023.5.8,여수엑스포태양광,2.218,10.91544,14.4,,2.9,53.3,10.8,24.57
여수,2023.5.9,여수엑스포태양광,2.218,12.288,16.3,,2.5,62.3,12.7,28.71
여수,2023.5.10,여수엑스포태양광,2.218,12.0624,18.9,,2.3,51,11,28.43
여수,2023.5.11,여수엑스포태양광,2.218,10.84416,17.5,,1.9,66.5,10.3,25.14
여수,2023.5.12,여수엑스포태양광,2.218,8.30136,17.1,0,2.5,68.6,4.7,19.17
여수,2023.5.13,여수엑스포태양광,2.218,5.42904,15.6,0.7,2.4,83.9,3.5,13.34
여수,2023.5.14,여수엑스포태양광,2.218,11.70432,18,,2.7,77.4,11.1,27.4
여수,2023.5.15,여수엑스포태양광,2.218,10.89096,18.3,,1.8,77.8,12,25.61
여수,2023.5.16,여수엑스포태양광,2.218,10.82376,18.6,,2.7,82.8,9.3,25.4
여수,2023.5.17,여수엑스포태양광,2.218,7.75608,19.8,,2.1,88.1,4.8,21.42
여수,2023.5.18,여수엑스포태양광,2.218,1.62312,17.3,46,4.1,92.4,0,4.41
여수,2023.5.19,여수엑스포태양광,2.218,8.73552,19.1,0,6,76.9,5,21.18
여수,2023.5.20,여수엑스포태양광,2.218,12.01224,18.6,,2.4,82.4,10.7,27.48
여수,2023.5.21,여수엑스포태양광,2.218,11.87184,20.8,,4.5,68.5,12.3,28.38
여수,2023.5.22,여수엑스포태양광,2.218,3.47424,18.1,0.3,2.5,57.9,0.6,8.45
여수,2023.5.23,여수엑스포태양광,2.218,10.85808,17.4,7.9,1.8,74.1,11,26.08
여수,2023.5.24,여수엑스포태양광,2.218,8.75328,18.2,,1.5,72.8,6.3,21.08
여수,2023.5.25,여수엑스포태양광,2.218,11.3364,18.8,,2.1,67.6,8.8,26.73
여수,2023.5.26,여수엑스포태양광,2.218,7.4664,19.9,0,2,82.3,3.6,17.93
여수,2023.5.27,여수엑스포태양광,2.218,6.60792,21.1,,2.2,81.8,2.3,16.54
여수,2023.5.28,여수엑스포태양광,2.218,1.57416,20.7,13.8,4.6,94.6,0,4.3
여수,2023.5.29,여수엑스포태양광,2.218,1.62984,20.6,9,4,96.5,0,4.31
여수,2023.5.30,여수엑스포태양광,2.218,1.65168,18.8,33.5,2.7,95.1,0,4.89
여수,2023.5.31,여수엑스포태양광,2.218,11.916,19.7,1.8,3.7,71.8,11,28.59
여수,2023.6.1,여수엑스포태양광,2.218,2.15808,18.1,2.6,3.3,81,0.1,5.45
여수,2023.6.2,여수엑스포태양광,2.218,11.55432,23.2,1.5,3.3,70.4,11.4,28.81
여수,2023.6.3,여수엑스포태양광,2.218,11.65632,22.1,,3.1,62.9,12.5,28.26
여수,2023.6.4,여수엑스포태양광,2.218,10.23072,23.5,,4,43.1,9.7,25.76
여수,2023.6.5,여수엑스포태양광,2.218,6.45384,22.2,,3.9,57,0.9,16.06
여수,2023.6.6,여수엑스포태양광,2.218,10.93248,20,0,3.1,75,10.1,27.24
여수,2023.6.7,여수엑스포태양광,2.218,10.21824,20.5,,3.8,76.4,11.7,25.49
여수,2023.6.8,여수엑스포태양광,2.218,8.84832,20.8,,2.4,79.8,7.2,21.94
여수,2023.6.9,여수엑스포태양광,2.218,10.5624,21.3,,3.6,82.6,8.9,26.42
여수,2023.6.10,여수엑스포태양광,2.218,7.50528,21.4,0,2.1,85.1,3.6,16.53
여수,2023.6.11,여수엑스포태양광,2.218,9.1404,22.8,0.1,1.6,84.1,6.1,21.93
여수,2023.6.12,여수엑스포태양광,2.218,9.87336,23.1,1,1.9,82.4,9.3,25.06
여수,2023.6.13,여수엑스포태양광,2.218,10.04712,22.4,,2.2,81.9,8.8,24.22
여수,2023.6.14,여수엑스포태양광,2.218,9.63384,22.7,,2.1,74.9,9.6,25.32
여수,2023.6.15,여수엑스포태양광,2.218,8.37384,21.5,2.8,2.8,80.9,6.8,22.73
여수,2023.6.16,여수엑스포태양광,2.218,11.50656,22.5,,2.5,72,12.5,29.2
여수,2023.6.17,여수엑스포태양광,2.218,10.26528,23,,3,68.8,10.1,25.76
여수,2023.6.18,여수엑스포태양광,2.218,10.15056,23.9,,2.8,70.1,9.3,25.32
여수,2023.6.19,여수엑스포태양광,2.218,10.24128,23.4,,2.1,74.4,10.5,26.25
여수,2023.6.20,여수엑스포태양광,2.218,7.06536,22.5,17.1,3.3,73,5.7,18.02
여수,2023.6.21,여수엑스포태양광,2.218,2.04888,21.3,9.8,3.4,92.8,0,5.26
여수,2023.6.22,여수엑스포태양광,2.218,10.422,24,,5.7,67.3,10.6,25.72
여수,2023.6.23,여수엑스포태양광,2.218,10.99056,23.2,,3.4,72.1,12.5,28.16
여수,2023.6.24,여수엑스포태양광,2.218,8.87568,22.3,,2.4,79.8,6,22.23
여수,2023.6.25,여수엑스포태양광,2.218,1.88472,21.1,34,3.3,89.4,0,5.4
여수,2023.6.26,여수엑스포태양광,2.218,0.9876,23.1,9.6,6,96.3,0,3.23
여수,2023.6.27,여수엑스포태양광,2.218,4.9476,23.4,71.1,5.4,94.5,0.5,10.83
여수,2023.6.28,여수엑스포태양광,2.218,4.45848,21.7,100.8,3.2,91.5,0.1,11.73
여수,2023.6.29,여수엑스포태양광,2.218,0.94752,23.5,17.8,4.4,96.6,0,3.04
여수,2023.6.30,여수엑스포태양광,2.218,1.89456,22.9,30,4.1,96.4,0,4.61
여수,2023.7.1,여수엑스포태양광,2.218,5.75976,23,2.3,1.7,92,3.7,14.92
여수,2023.7.2,여수엑스포태양광,2.218,7.55208,23.8,,2,90,5.3,19.6
여수,2023.7.3,여수엑스포태양광,2.218,7.32,24.6,0.6,2.3,88.6,3.4,17.76
여수,2023.7.4,여수엑스포태양광,2.218,1.02072,23,18.8,2.1,94.4,0,3.14
여수,2023.7.5,여수엑스포태양광,2.218,9.00216,25.5,27.8,5,82.3,8.9,25.21
여수,2023.7.6,여수엑스포태양광,2.218,10.49904,24.3,,2.4,84.9,10,26.77
여수,2023.7.7,여수엑스포태양광,2.218,0.81456,22.4,34,3.3,92.9,0,2.64
여수,2023.7.8,여수엑스포태양광,2.218,1.90632,22.7,19.7,1.6,96.6,0,5.22
여수,2023.7.9,여수엑스포태양광,2.218,2.69112,24.3,7,1.9,94,0.1,7.71
여수,2023.7.10,여수엑스포태양광,2.218,3.9228,24.4,8.1,2.6,93.3,1.6,10.92
여수,2023.7.11,여수엑스포태양광,2.218,3.07656,24.6,8.9,3.8,94,0.1,7.44
여수,2023.7.12,여수엑스포태양광,2.218,1.97448,24.3,76.3,2.2,95.1,0.2,6.92
여수,2023.7.13,여수엑스포태양광,2.218,2.45952,25.1,,2.9,94.3,0,6.74
여수,2023.7.14,여수엑스포태양광,2.218,0.9924,24.3,9.3,7.2,95.8,0,3.03
여수,2023.7.15,여수엑스포태양광,2.218,4.8348,25,0.2,6.5,90.5,0.3,10.68
여수,2023.7.16,여수엑스포태양광,2.218,0.94968,22.8,124.9,1.9,96.9,0,3.22
여수,2023.7.17,여수엑스포태양광,2.218,4.88616,25.8,9.7,4,93.5,0.8,15.41
여수,2023.7.18,여수엑스포태양광,2.218,1.44216,24.6,60.9,2.6,96.1,0,3.97
여수,2023.7.19,여수엑스포태양광,2.218,3.8832,24,0,1.9,91.8,0.2,9.73
여수,2023.7.20,여수엑스포태양광,2.218,8.32296,24.5,,2,88.1,6.3,20.16
여수,2023.7.21,여수엑스포태양광,2.218,8.40288,24.8,,2.1,84.3,6.7,21.65
여수,2023.7.22,여수엑스포태양광,2.218,2.82288,24.1,6.9,2.7,89.5,0,7.72
여수,2023.7.23,여수엑스포태양광,2.218,4.24056,26.4,8.5,5.7,91.4,0.4,11.11
여수,2023.7.24,여수엑스포태양광,2.218,3.68688,25.1,35.1,4.2,95.4,0.7,8
여수,2023.7.25,여수엑스포태양광,2.218,8.11152,26.2,18.7,1.8,88,5.5,21.11
여수,2023.7.26,여수엑스포태양광,2.218,5.8092,26.7,4.7,1.9,90.9,4.6,16.88
여수,2023.7.27,여수엑스포태양광,2.218,10.28904,27.3,,1.8,85.6,8.7,24.7
여수,2023.7.28,여수엑스포태양광,2.218,6.70512,27.4,,1.6,79,3.3,16.37
여수,2023.7.29,여수엑스포태양광,2.218,10.9488,28,,1.9,76.9,12.4,27.21
여수,2023.7.30,여수엑스포태양광,2.218,10.23096,27.9,,1.7,79.5,10.1,24.29
여수,2023.7.31,여수엑스포태양광,2.218,10.7244,28.4,,1.9,74.8,12.1,26.42
여수,2023.8.1,여수엑스포태양광,2.218,10.79088,28.5,,3.2,74.5,12.9,26.7
여수,2023.8.2,여수엑스포태양광,2.218,11.11248,28.8,,2,73.4,12.5,27.53
여수,2023.8.3,여수엑스포태양광,2.218,11.06976,29.1,,1.6,71.5,12.7,27.58
여수,2023.8.4,여수엑스포태양광,2.218,10.4472,29.2,,1.7,70.3,12.1,26.29
여수,2023.8.5,여수엑스포태양광,2.218,11.03976,29.5,,1.7,70.9,12.8,27.24
여수,2023.8.6,여수엑스포태양광,2.218,9.27216,29.4,,3.2,72,8.4,22.18
여수,2023.8.7,여수엑스포태양광,2.218,10.338,30,,3.6,71.8,10.1,25.34
여수,2023.8.8,여수엑스포태양광,2.218,11.08992,29.9,,5.2,68.1,11.6,26.75
여수,2023.8.9,여수엑스포태양광,2.218,0.63336,26.4,40.1,10.2,83.1,0,3.14
여수,2023.8.10,여수엑스포태양광,2.218,3.96,24.8,58.9,9.3,83.4,1.6,10.27
여수,2023.8.11,여수엑스포태양광,2.218,11.41368,26.7,0,3.4,79.6,11.1,26.54
여수,2023.8.12,여수엑스포태양광,2.218,9.77112,27.3,0,3.2,77.4,9.8,24.24
여수,2023.8.13,여수엑스포태양광,2.218,9.01704,27,,2.1,79.6,8.8,21.92
여수,2023.8.14,여수엑스포태양광,2.218,10.72392,27.6,,1.9,78.1,12.1,24.93
여수,2023.8.15,여수엑스포태양광,2.218,10.29192,27.5,0,2.9,75.3,9.9,24.29
여수,2023.8.16,여수엑스포태양광,2.218,5.72592,27.7,,2.6,81.8,4.9,17.95
여수,2023.8.17,여수엑스포태양광,2.218,7.08288,26.5,8.4,2,85.3,4.5,15.91
여수,2023.8.18,여수엑스포태양광,2.218,4.25016,26.6,0,1.5,83.8,1.6,10.99
여수,2023.8.19,여수엑스포태양광,2.218,6.59736,27.2,5.1,4.1,83.9,4.2,16.06
여수,2023.8.20,여수엑스포태양광,2.218,10.80984,28.3,,2.5,83.8,11.5,24.87
여수,2023.8.21,여수엑스포태양광,2.218,8.35248,28,,2.1,84.5,7.1,19.73
여수,2023.8.22,여수엑스포태양광,2.218,9.83664,28.1,2.1,2.8,80.6,7,22.17
여수,2023.8.23,여수엑스포태양광,2.218,6.072,28.1,18.4,3.1,82.4,3.6,13.4
여수,2023.8.24,여수엑스포태양광,2.218,2.1768,26.4,53.5,4,90.1,1.2,6.41
여수,2023.8.25,여수엑스포태양광,2.218,9.77952,26.7,,4.1,77.8,10.1,24.04
여수,2023.8.26,여수엑스포태양광,2.218,10.93392,26.9,,2.1,74.4,12.1,24.9
여수,2023.8.27,여수엑스포태양광,2.218,10.06584,27.2,,3.4,79.1,10.6,22.19
여수,2023.8.28,여수엑스포태양광,2.218,2.62992,26.3,5.5,5.3,86.3,0.9,7.47
여수,2023.8.29,여수엑스포태양광,2.218,0,27.2,20.3,5,87,1.6,11.82
여수,2023.8.30,여수엑스포태양광,2.218,0,25.6,22.5,3.5,91.8,0,6.98
